is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
False,2016,False,,,"PETRUS, ADRIAN",DEM,D,H6MD07459,,2016,MD,H,07,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YOUNG, LARRY DEAN JR",REP,R,H6AL01060,,2016,AL,H,01,,178516.88,19516.88,178474.16,159000.00,42.72,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"SZCZEPANSKI, MICHAEL GARY DR",REP,R,P60007556,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COSTELLO, LAGOON THE DOLPHIN MR.",AIP,,P60017571,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KEYSER, JON",REP,R,S6CO00283,,2016,CO,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCBEAN, SCOTT LESLIE",REP,R,S6AZ00274,C00595108,2016,AZ,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SCHWEIKERT, DAVID",REP,R,H4AZ06045,C00540617,2016,AZ,H,06,,403095.84,120693.35,361221.42,207918.62,79349.92,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"SIMPSON, MICHAEL",REP,R,H8ID02064,C00331397,2016,ID,H,02,,479683.66,138952.99,316805.50,0.00,233188.28,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BIDEN, JR., JOSEPH R.",DEM,D,P60012465,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CLARK, MIKE",DEM,D,H6TX31045,,2016,TX,H,31,,5060.00,1750.00,4449.80,3100.00,610.20,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"NEELY, CHARLES",OTH,,H4AR02182,,2016,AR,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"YARRINGTON, GARRY THOMAS",REP,R,S6MD03615,,2016,MD,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JONES, DANIEL KARL",AIP,,P60008497,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"AKAINU, SAKAZUKI F ADMIRAL",CRV,,P60015666,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ALTIMARI, JOSEPH",IND,,P60007432,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CONYERS, JOHN JR.",DEM,D,H6MI01028,C00409797,2016,MI,H,13,,282048.73,72928.52,253696.35,0.00,36344.40,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WEBB, JOHN E",REP,R,H4MO04138,C00565523,2016,MO,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CULLISON, BROOKS ANDREWS",REP,R,P60007903,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EASTMAN, PHELAN",REP,R,P60016151,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EDOM, JEREMY LEE MR.",IND,,P60010022,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WATKINS, RICHARD GREGARY",NNE,,P60009248,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MARTIN, ERIC BROOK MR",W,,P60012739,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ADLER, AMBER LASHELLE",DEM,D,H6NY11208,,2015,NY,H,11,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"VELAZQUEZ, NYDIA M.",DEM,D,H2NY00010,C00271312,2016,NY,H,07,,159917.06,2167.06,261730.61,7736.52,137906.32,2015-12-31,27899.89,0.00,27899.89
True,2016,False,,,"RIBBLE, REID J. REP.",REP,R,H0WI08075,C00463620,2016,WI,H,08,,579556.26,182129.00,626591.05,0.00,756451.06,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"HOWARD, ALBERT",REP,R,P80004617,C00438275,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HIROSE, KOICHI",LRU,,P60017753,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LANCE-COUNCIL, TEMPERANCE",DEM,D,S6CA00642,,2016,CA,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"UNSWORTH, MATTHEW ALEXANDER",IND,,P60008372,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ELLISON, ALLEN L",DEM,D,H4FL17037,C00562421,2016,FL,H,17,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EISENBACH, DAVID",DEM,D,H6NY12123,C00590075,2016,NY,H,12,,16110.00,8610.00,14500.00,7500.00,1610.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"TRONE, DAVID",DEM,D,H6MD08549,,2016,MD,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ABERNATHY, CHRISTOPHER SCOTT",UNK,,P60005741,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HARDIN, CHRISTOPHER WESLEY MR.",REP,R,H6NC06107,,2016,NC,H,06,,8854.24,4227.16,7583.66,0.00,1270.58,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"DICKINSON, MICHAEL ROBERT",DEM,D,H6VA07122,C00591735,2016,VA,H,07,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HALLOWAY, MARK ROBERT",REP,R,P60015104,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HYMAN, MAL",DEM,D,H6SC07018,,2016,SC,H,07,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PARTAIN, JOHNNY RAY",DEM,D,H2TX15088,C00518266,2016,TX,H,15,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HICKMAN, DAVID P. MR.",IND,,P60014313,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DONGES, KEVIN A",IND,,P60006343,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KRAAYVANGER, JASON",IND,,H6WI01184,C00584276,2016,WI,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CALLAHAN, MARK ALLEN",REP,R,S4OR00172,C00586883,2016,OR,S,00,3,3028.00,2935.00,1776.00,0.00,1252.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"SCHIESS, JOHN T",REP,R,P60005170,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"LOWENTHAL, ALAN",DEM,D,H2CA00104,C00498212,2016,CA,H,47,,356842.84,147592.84,209025.84,1909.99,505700.09,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GLOVER, DONALD",NON,,P60012309,C00584714,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JACOBSON, OREN",DEM,D,H6IL03130,C00577593,2016,IL,H,03,,9747.89,4746.89,9847.89,0.00,-100.00,2015-07-16,0.00,0.00,0.00
False,2016,False,,,"LAX MILLER, LORETTA",DEM,D,P20003042,C00499194,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"RICHMOND, CEDRIC L.",DEM,D,H8LA02054,C00451336,2016,LA,H,02,,513392.79,116281.13,323818.10,8000.00,321568.82,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FERNANDEZ, DANIEL",UN,,P60013182,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"O'ROURKE, ROBERT BETO",DEM,D,H2TX16185,C00501197,2016,TX,H,16,,307082.03,307082.03,116256.97,0.00,352653.67,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"MCDOWELL, ALYSSA DARA MS.",DEM,D,P60019130,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PERKINS, GARY WAYNE JR",IND,,P60007879,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HENNING, GARY WAYNE MR.",REP,R,P60015096,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BACON, DONALD JOHN MR.",REP,R,H6NE02125,,2016,NE,H,02,,259679.76,228267.61,124187.15,0.00,135412.61,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CHAPPELLE-NADAL, MARIA",DEM,D,H6MO01253,C00589101,2016,MO,H,01,,28425.32,23025.32,3239.08,0.00,25186.24,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"KARPACS, GEORGE A",REP,R,P60019502,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HARLAN, PATRICK",REP,R,H6IL17205,,2016,IL,H,17,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COPELAND, ARLON SCOTT",CST,,P60007457,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KENNY, JAMES J",IND,,P60008273,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CALVERT, KEN",REP,R,H2CA37023,C00257337,2016,CA,H,42,,749440.41,370144.00,348730.11,2370.50,806269.30,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MCGINTY, KATHLEEN ALANA",DEM,D,S6PA00266,C00582809,2016,PA,S,00,3,1995453.00,1969427.00,832765.00,25000.00,1162687.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"DAVIS, JEREMY",IND,,P60016169,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GUTZEIT, MARIA",DEM,D,H6CA25169,C00578062,2016,CA,H,25,,72276.99,56035.97,61266.47,10000.00,11010.52,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MOWRER, JIM",DEM,D,H4IA04113,C00546549,2016,IA,H,03,,348535.35,330325.35,113711.91,850.00,239652.14,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MILLARD, CARL ANDREW",DEM,D,H6NC10158,C00573592,2016,NC,H,10,,106491.40,83930.40,68722.67,22500.00,37768.73,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"STEWART, WARREN GREGORY",OTH,,P60007796,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,500.00,500.00,0.00
False,2016,False,,,"LUCHANSKY, JOHN",DEM,D,H4OH00028,,2016,OH,H,13,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROGERS, STEPHEN ANDREW MR.",IDP,,P60019007,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SPARKS, DANIEL",IND,,H6MS01230,,2015,MS,H,01,,27100.28,18483.00,15977.04,8617.28,11123.24,2015-04-22,0.00,0.00,0.00
False,2016,False,,,"COLLINS, JAMES CASEY",DEM,D,P60008133,C00579581,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PUCA, TONY",DEM,D,H6MD06246,,2016,MD,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DILLON, STEVE ALLEN",UNK,,P60005022,C00552059,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LYNN, CHRISTOPHER",IND,,P60010493,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KUMAR, ANIL",DEM,D,H4MI11089,C00548925,2016,MI,H,11,,178372.29,28372.29,33243.35,960000.00,181600.23,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CORDOVER, ALEXANDER MR.",LIB,,P60008018,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SCRIGNA, ANGELO YOSHANNAH",DEM,D,P60004983,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FREEMAN, MARC BENJAMIN",REP,R,H6FL22081,C00581033,2016,FL,H,22,,1434622.10,227622.10,274023.49,1200000.00,1160598.61,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GERRITSON, REBECCA (BECKY) MARIE",REP,R,H6AL02142,,2016,AL,H,02,,146452.14,133080.54,144100.42,28173.33,2351.72,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"HALVORSON, ARTHUR L",REP,R,H4PA09056,C00545681,2016,PA,H,09,,40550.00,40550.00,5428.04,175000.00,40106.67,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"FEIGENBAUM, MARTIN ALAN",REP,R,H6FL23071,,2016,FL,H,23,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WEST, BENJAMIN",REP,R,H6OR05150,C00602573,2016,OR,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EDWARDS, JENNY",UNK,,P00004507,C00356402,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOLE, LUKE ANTHONY",DEM,D,P60016441,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"TURNER, MICHAEL R REP",REP,R,H2OH03067,C00373001,2016,OH,H,10,,532268.04,298151.31,414883.73,0.00,531023.27,2015-12-31,19.41,19.41,0.00
False,2016,False,,,"TERAN, VIRGINIA MORALES MS",LRU,,P60014719,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CRONIN, ANTHONY JOSEPH JR",DEM,D,P20005070,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ROSS, DEBORAH K",DEM,D,S6NC00266,C00589820,2016,NC,S,00,3,585692.00,585692.00,132861.00,24951.00,452831.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ROUCO, GEORGE",REP,R,H6NC09176,C00583369,2016,NC,H,09,,56499.75,45400.00,37942.06,4000.00,18557.69,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CREWS, RICKY DANIEL",REP,R,P60009867,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BROWN, MARK ALAN",NPA,,P60013661,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOMPSON, CHRISTOPHER LEE MR.",IND,,P60011780,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NICELY, MICHAEL",IDP,,P60009024,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SCHROADER, KEITH PATRICK DR",DRP,,P60015823,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KANDER, JASON",DEM,D,S6MO00362,C00572925,2016,MO,S,00,3,3216294.00,3048586.00,1149280.00,0.00,2067014.00,2015-12-31,1783.63,0.00,1783.63
False,2016,False,,,"GRAY, CASEY LOGSDON",REP,R,H6CA28155,,2016,CA,H,28,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JACKSON, KRIS",REP,R,P60015815,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HONEST, LEZBE",IND,,P60015633,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CLARK, LEONARD A",DEM,D,S6AZ00134,C00470146,2016,AZ,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"NOTBRUCEWAYNE, BATMAN",COM,,P60017795,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"VALADAO, DAVID",REP,R,H2CA20094,C00499392,2016,CA,H,21,,1231625.72,535096.26,337062.81,0.00,981849.36,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CARSON, BENJAMIN S SR MD",REP,R,P60005915,C00573519,2016,US,P,00,,54036610.31,53941606.55,47468963.06,0.00,6567647.25,2015-12-31,6531364.31,6529569.84,1794.47
False,2016,False,,,"ISAKSON, STEVE WESLEY PHD",NNE,,H4CA24183,C00603787,2016,CA,H,24,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SZELIGA, KATHY",REP,R,S6MD03508,,2016,MD,S,00,3,174450.00,174450.00,23439.00,0.00,151011.00,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"TOOMEY, PATRICK JOSEPH",REP,R,S4PA00121,C00461046,2016,PA,S,,3,8155436.00,7708824.00,4400972.00,0.00,9579016.00,2015-12-31,23436.01,16936.01,6500.00
False,2016,False,,,"JOLLY, DAVID W",REP,R,S6FL00350,,2016,FL,S,00,3,500552.69,259723.00,291542.30,11325.15,455349.48,2015-06-30,172.46,0.00,172.46
False,2016,False,,,"PICCOLA, FRANK CARL",NPA,,P60013679,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PURDY, POLLY JESUS",DEM,D,H6IN05224,,2016,IN,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HOME, JENNY A",REP,R,H6SC01151,C00591776,2016,SC,H,01,,32070.00,32070.00,7575.97,0.00,24494.03,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"ROSEMAN, JEFFREY LEE",IND,,H6NC06115,,2016,NC,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SMITH, KEITH",,,P60005469,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CARAWAY, BARBARA LEN MALLORY",DEM,D,H2TX30079,C00501924,2016,TX,H,30,,39162.69,33881.00,1460.45,21345.00,-12112.56,2016-02-10,0.00,0.00,0.00
False,2016,False,,,"BURWELL, TROY",IND,,P60014958,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"DEGETTE, DIANA L.",DEM,D,H6CO01141,C00311639,2016,CO,H,01,,453998.86,173382.29,411552.66,0.00,62603.36,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"GONG, KEVIN",CRV,,P60009396,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOOOOOOSE, WHAT ARE",IND,,P60012069,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LAPLANTE, ROGER ALAN",DEM,D,H6CA08199,C00607069,2016,CA,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ORTIZ, ANDREW RONALD",IND,,P60014974,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MURPHY, JUSTIN ROBERT MR",GRE,,P60006558,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LAROSE, JOSH",DEM,D,S2FL00185,C00577643,2016,FL,S,00,3,0.00,0.00,0.00,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"BIZZLE, RANDALL JAY MR.",REP,R,P60010717,C00584003,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HULTGREN, RANDY",REP,R,H0IL14080,C00467522,2016,IL,H,14,,639281.20,173847.46,510589.85,0.00,409553.02,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"PAUL, RAND",REP,R,P40003576,C00575449,2016,US,P,00,,11519438.13,9503099.24,10249366.63,248367.72,1270071.50,2015-12-31,3876655.04,3875885.81,769.23
False,2016,False,,,"PRATHER, KELLI",DEM,D,S6OH00270,C00591842,2016,OH,S,00,3,0.00,0.00,0.00,0.00,0.00,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WESSON, DAVID S",OTH,,P60008414,C00580167,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FOR PRESIDENT, ROBERT HAINES",REP,R,P60010097,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ST LOUIS LAROSE, VALENCIA",DEM,D,H6FL19079,,2016,FL,H,19,,0.00,0.00,0.00,0.00,0.00,2016-02-07,0.00,0.00,0.00
False,2016,False,,,"LARCHUK, STEVEN B",DEM,D,H6PA12089,C00573121,2016,PA,H,12,,286729.59,16728.00,164528.08,260000.00,122201.51,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"CHILDS-O'DOWD, LOUIS ANTHONY MR,",IND,,P60013778,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PETRI, SCOTT",REP,R,H6PA08244,C00588517,2016,PA,H,08,,300305.00,251305.00,24322.54,0.00,275982.46,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"JEWELL, ROGER",LIB,,P60008810,C00581082,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PARADISE, CHRISTOPHER JOHN SENIOR",REP,R,P60012267,C00584664,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SMITH, D ADAM",DEM,D,H6WA09025,C00304709,2016,WA,H,09,,373843.90,124432.10,247438.65,0.00,705902.13,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"VOWELL, EDWARD F.",DEM,D,H6IL12107,C00580522,2016,IL,H,12,,41819.28,7250.00,37913.28,0.00,3906.00,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"CASTILLEJOS, MICHAEL",FED,,P60008042,C00579441,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CLEVER, PAUL",REP,R,H6MS01271,,2016,MS,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BROWN, SAMMY MUREL",REP,R,P60002771,C00565952,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"NAPOLITANO, GRACE",DEM,D,H8CA34068,C00334706,2016,CA,H,32,,213290.13,47162.57,50809.15,541.66,414166.22,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"VANCE, BRANDON J.",DEM,D,H6TX30138,,2016,TX,H,30,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CLINTON, HILLARY RODHAM",DEM,D,P00003392,C00575795,2016,US,P,00,,115563928.67,108931114.47,77586281.06,978863.24,37977647.61,2015-12-31,9165804.49,3885021.25,5280783.24
False,2016,False,,,"LAROSE, JOSUE",REP,R,P60004777,C00457978,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRADERT, JAMIESON HALE",REP,R,H6NH01289,,2016,NH,H,01,,190.00,0.00,179.82,0.00,10.18,2015-09-30,0.00,0.00,0.00
False,2016,False,,,"KELSEY, BRIAN",REP,R,H6TN08151,,2016,TN,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JENNINGS, GERALD JOHN MR. II",DEM,D,P60008299,C00579847,2016,US,P,00,,0.00,0.00,86.91,0.00,0.00,,86.91,0.00,0.00
False,2016,False,,,"HALL, DAVID EAMES",REP,R,P60017688,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PENEBAKER, KHARY",DEM,D,H6WI05110,,2016,WI,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JONES, TERRY DR",NPA,,P20003877,C00546424,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FAPARUSI, YOMI DR. SR.",REP,R,H4TN04155,C00545608,2016,TN,H,04,,267485.00,15785.00,5162.88,251700.00,262354.43,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"TROTTA, ROBERT MR.",REP,R,H6NY03239,,2016,NY,H,03,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ARLINE, FREDERIC LEE",IND,,P60019528,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GRANT, KEVIN JAY",REP,R,S6IN00183,,2016,IN,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ALLEN, JAMES PRESSLEY",OTH,,P40003600,C00564930,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MILLS, STEWART MR.",REP,R,H4MN08083,C00588871,2016,MN,H,08,,258396.00,232095.00,86621.38,0.00,172072.30,2015-12-31,0.00,0.00,0.00
True,2016,False,,,"BARTON, JOE LINUS",REP,R,H4TX06117,C00195065,2016,TX,H,06,,706587.01,334579.73,631148.83,0.00,462312.32,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"RIESENBECK, KYLE REV.",IND,,P60012549,C00584888,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"FOSTER, G. WILLIAM (BILL)",DEM,D,H8IL14067,C00435099,2016,IL,H,11,,1316506.68,1003556.68,451183.06,1183604.72,1933094.16,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"MAYERS, RICHARD B. ""RIVERVIEW""",GRE,,H6IL05184,,2016,IL,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DOG, VERY ODD",NLP,,P60010915,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VALDES, ALINA",DEM,D,H6FL25027,C00578252,2016,FL,H,25,,22355.23,8360.23,19273.49,13245.00,3081.74,2015-12-31,0.00,0.00,0.00
False,2016,False,,,"WEENUR, DREW P.",IND,,P60015575,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
